Exported,Product,Site Name,Tank Dip,Transaction Date/Time,Vehicle Number,Vehicle Registration,Vehicle Brand,Vehicle Model,Volume
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-09 06:31:00,EK24927,,,,11.46000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-09 06:41:00,EK24926,,,,8.66000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-09 07:12:00,EJ62552,,,,8.04000
False,Diesel,Europcar Gl. Kongevej,,2025-06-09 07:34:00,EG66582,,,,35.15000
False,Diesel,Europcar Gl. Kongevej,,2025-06-09 07:50:00,DT38744,,,,57.92000
False,Diesel,Europcar Gl. Kongevej,,2025-06-09 09:23:00,DE26209,,,,34.64000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-09 09:40:00,DM10985,,,,32.93000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-09 09:45:00,EB78749,,,,2.16000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-09 11:21:00,DH55450,,,,4.52000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-10 06:03:00,DJ97112,,,,13.12000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-10 06:08:00,EH57580,,,,12.10000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-10 07:02:00,EA45758,,,,16.08000
False,Diesel,Europcar Gl. Kongevej,,2025-06-10 09:13:00,EA42137,,,,39.77000
False,Diesel,Europcar Gl. Kongevej,,2025-06-10 10:03:00,DT38739,,,,33.32000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-10 10:47:00,DT28488,,,,7.43000
False,Diesel,Europcar Gl. Kongevej,,2025-06-10 11:42:00,DM24478,,,,17.82000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-10 13:28:00,EB83342,,,,8.95000
False,Diesel,Europcar Gl. Kongevej,,2025-06-10 13:33:00,DB63218,,,,44.46000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-10 15:13:00,EJ68055,,,,8.03000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-10 16:07:00,EK10070,,,,0.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-10 16:09:00,EK10070,,,,37.28000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-10 16:29:00,EK36071,,,,30.49000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-10 16:34:00,EK36069,,,,23.25000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-10 16:38:00,EK36068,,,,30.57000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-10 16:42:00,EK36067,,,,30.76000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-10 16:45:00,EK36066,,,,30.52000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-10 16:50:00,EK36065,,,,30.27000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-10 16:54:00,EK36064,,,,30.50000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-10 17:19:00,EJ30988,,,,24.05000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-10 17:23:00,DJ66593,,,,29.31000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-10 17:34:00,EK36070,,,,30.11000
False,Diesel,Europcar Gl. Kongevej,,2025-06-11 05:53:00,EB52427,,,,23.71000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-11 06:25:00,DT26814,,,,20.91000
False,Diesel,Europcar Gl. Kongevej,,2025-06-11 07:28:00,DM32476,,,,15.97000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-11 07:30:00,DJ66608,,,,11.80000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-11 07:34:00,DV13012,,,,10.07000
False,Diesel,Europcar Gl. Kongevej,,2025-06-11 07:53:00,DJ57375,,,,17.41000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-11 07:55:00,DT28400,,,,10.55000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-11 08:23:00,EK29160,,,,10.17000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-11 08:45:00,EK10083,,,,28.80000
False,Diesel,Europcar Gl. Kongevej,,2025-06-11 09:32:00,DD52029,,,,4.13000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-11 11:00:00,EK36051,,,,36.76000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-11 11:04:00,EK36050,,,,35.98000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-11 11:08:00,EK36048,,,,36.50000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-11 12:06:00,EK36061,,,,49.29000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-11 12:49:00,EK29167,,,,29.09000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-11 12:52:00,EK36049,,,,38.51000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-11 12:57:00,EK36062,,,,50.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-11 13:11:00,EK36063,,,,25.63000
False,Diesel,Europcar Gl. Kongevej,,2025-06-11 16:02:00,157,,,,53.50000
False,Diesel,Europcar Gl. Kongevej,,2025-06-11 16:16:00,DM32475,,,,36.07000
False,Diesel,Europcar Gl. Kongevej,,2025-06-11 16:26:00,EJ27156,,,,54.38000
False,Diesel,Europcar Gl. Kongevej,,2025-06-11 17:01:00,DL19804,,,,6.06000
False,Diesel,Europcar Gl. Kongevej,,2025-06-12 09:30:00,EB59108,,,,21.80000
False,Diesel,Europcar Gl. Kongevej,,2025-06-12 13:22:00,DV12152,,,,6.47000
False,Diesel,Europcar Gl. Kongevej,,2025-06-12 14:53:00,DN22863,,,,13.21000
False,Diesel,Europcar Gl. Kongevej,,2025-06-12 16:51:00,DV31552,,,,26.38000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-13 06:07:00,EJ24750,,,,11.04000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-13 06:12:00,EK36037,,,,8.92000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-13 06:17:00,DJ66608,,,,29.36000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-13 06:24:00,EH82186,,,,55.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-13 06:28:00,EK29156,,,,17.10000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-13 06:33:00,EH57470,,,,20.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-13 06:38:00,EJ16551,,,,34.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-13 06:43:00,EC84112,,,,19.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-13 06:46:00,EK36092,,,,46.21000
False,Diesel,Europcar Gl. Kongevej,,2025-06-13 06:56:00,DV12160,,,,7.68000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-13 08:56:00,DV17686,,,,22.02000
False,Diesel,Europcar Gl. Kongevej,,2025-06-13 09:00:00,DL28264,,,,17.04000
False,Diesel,Europcar Gl. Kongevej,,2025-06-13 10:23:00,DS53868,,,,41.90000
False,Diesel,Europcar Gl. Kongevej,,2025-06-13 10:26:00,EC42036,,,,15.57000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-13 10:55:00,DP37331,,,,22.21000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-13 11:02:00,DN10551,,,,13.81000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-13 11:12:00,EK36104,,,,31.13000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-13 11:15:00,EK36108,,,,26.79000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-13 11:18:00,EK36103,,,,30.65000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-13 11:22:00,EK36105,,,,30.58000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-13 11:24:00,EK36109,,,,0.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-13 11:26:00,EK36109,,,,26.18000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-13 11:29:00,EK36110,,,,32.17000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-13 11:33:00,EK36107,,,,26.85000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-13 11:38:00,EK36102,,,,30.62000
False,Diesel,Europcar Gl. Kongevej,,2025-06-13 11:41:00,DA55683,,,,6.00000
False,Diesel,Europcar Gl. Kongevej,,2025-06-13 11:52:00,DD52029,,,,45.91000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-13 13:06:00,DB30682,,,,11.34000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-13 14:00:00,EH82190,,,,19.80000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-13 14:14:00,EB89497,,,,9.12000
False,Diesel,Europcar Gl. Kongevej,,2025-06-13 14:51:00,DW69143,,,,12.17000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-13 15:31:00,EJ20778,,,,43.99000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-13 15:42:00,EJ16552,,,,14.11000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-13 15:52:00,EB70224,,,,5.08000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-13 16:58:00,DH55450,,,,16.53000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-14 06:30:00,EK36061,,,,17.21000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-14 06:42:00,EH501,,,,0.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-14 06:44:00,EH57501,,,,34.79000
False,Diesel,Europcar Gl. Kongevej,,2025-06-14 07:55:00,DY57079,,,,4.47000
False,Diesel,Europcar Gl. Kongevej,,2025-06-14 08:04:00,ED23412,,,,20.09000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-14 08:20:00,EK29141,,,,21.81000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-14 08:31:00,EF20744,,,,2.54000
False,Diesel,Europcar Gl. Kongevej,,2025-06-14 10:26:00,BZ14807,,,,31.28000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-14 10:58:00,EK24919,,,,6.73000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-14 11:22:00,EK36073,,,,15.61000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-14 12:00:00,EK24918,,,,12.04000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-14 12:29:00,EJ62552,,,,42.15000
False,Diesel,Europcar Gl. Kongevej,,2025-06-14 13:54:00,EF91730,,,,21.97000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-14 14:14:00,EK29162,,,,19.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-14 14:28:00,EC70848,,,,29.14000
False,Diesel,Europcar Gl. Kongevej,,2025-06-15 06:29:00,CT22980,,,,22.74000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-15 06:33:00,EB63565,,,,20.69000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-15 06:51:00,EB12406,,,,26.14000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-15 07:07:00,B63602,,,,22.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-15 07:25:00,EB78721,,,,15.72000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-15 07:50:00,DV29943,,,,30.55000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-15 08:08:00,DS22254,,,,32.42000
False,Diesel,Europcar Gl. Kongevej,,2025-06-15 09:18:00,DD90946,,,,28.98000
False,Diesel,Europcar Gl. Kongevej,,2025-06-15 09:40:00,BZ14807,,,,16.80000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-15 09:41:00,CZ23910,,,,12.37000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-15 10:16:00,EK36062,,,,13.57000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-15 10:23:00,EK10070,,,,35.21000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-15 11:14:00,EC36422,,,,25.82000
False,Diesel,Europcar Gl. Kongevej,,2025-06-15 11:38:00,EJ16537,,,,32.41000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-15 12:05:00,DT39103,,,,17.77000
False,Diesel,Europcar Gl. Kongevej,,2025-06-15 12:27:00,EJ56390,,,,32.25000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-15 13:30:00,EK36071,,,,7.76000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-15 13:34:00,EK36069,,,,28.38000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-15 13:43:00,EK36065,,,,14.48000
False,Diesel,Europcar Gl. Kongevej,,2025-06-15 14:06:00,EF97614,,,,20.64000
False,Diesel,Europcar Gl. Kongevej,,2025-06-15 14:08:00,DN21209,,,,30.24000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-15 15:16:00,EK36067,,,,17.09000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-16 05:09:00,EE74050,,,,22.23000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-16 05:17:00,EK10083,,,,31.63000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-16 06:11:00,EH92479,,,,30.75000
False,Diesel,Europcar Gl. Kongevej,,2025-06-16 06:51:00,EJ20802,,,,34.10000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-16 07:14:00,DF70060,,,,21.80000
False,Diesel,Europcar Gl. Kongevej,,2025-06-16 07:41:00,DY57079,,,,3.47000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-16 08:08:00,EJ20795,,,,32.17000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-16 08:23:00,DT92002,,,,16.74000
False,Diesel,Europcar Gl. Kongevej,,2025-06-16 08:49:00,EB59107,,,,17.16000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-16 09:02:00,EH80215,,,,27.27000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-16 09:13:00,DT28488,,,,6.33000
False,Diesel,Europcar Gl. Kongevej,,2025-06-16 09:51:00,DT38740,,,,19.70000
False,Diesel,Europcar Gl. Kongevej,,2025-06-16 10:06:00,EK10090,,,,27.08000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-16 10:25:00,EC70811,,,,4.33000
False,Diesel,Europcar Gl. Kongevej,,2025-06-16 10:38:00,EJ16542,,,,39.35000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-16 10:51:00,EH82186,,,,48.20000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-16 11:21:00,EK36106,,,,30.94000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-16 11:40:00,EJ50267,,,,7.56000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-16 13:29:00,DA68147,,,,5.61000
False,Diesel,Europcar Gl. Kongevej,,2025-06-16 16:20:00,EA61124,,,,40.72000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-16 16:23:00,EK21850,,,,12.87000
False,Diesel,Europcar Gl. Kongevej,,2025-06-16 17:08:00,EJ56393,,,,36.77000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-17 06:15:00,DT47842,,,,7.04000
False,Diesel,Europcar Gl. Kongevej,,2025-06-17 06:26:00,EG66574,,,,33.73000
False,Diesel,Europcar Gl. Kongevej,,2025-06-17 06:42:00,EF91721,,,,43.62000
False,Diesel,Europcar Gl. Kongevej,,2025-06-17 06:49:00,EJ68048,,,,42.06000
False,Diesel,Europcar Gl. Kongevej,,2025-06-17 07:00:00,DF71819,,,,22.85000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-17 07:02:00,EG19649,,,,15.92000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-17 07:33:00,DT47842,,,,10.12000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-17 08:24:00,EC97135,,,,47.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-17 09:21:00,EK29153,,,,6.31000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-17 09:51:00,DJ91834,,,,20.19000
False,Diesel,Europcar Gl. Kongevej,,2025-06-17 11:13:00,CZ72509,,,,12.31000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-17 11:41:00,EK10108,,,,28.03000
False,Diesel,Europcar Gl. Kongevej,,2025-06-17 13:57:00,EJ43108,,,,37.35000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-17 16:45:00,DT39103,,,,16.45000
False,Diesel,Europcar Gl. Kongevej,,2025-06-18 06:39:00,DM24478,,,,18.29000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-18 06:56:00,EB12383,,,,29.94000
False,Diesel,Europcar Gl. Kongevej,,2025-06-18 07:01:00,DS53867,,,,29.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-18 07:16:00,DV29960,,,,5.00000
False,Diesel,Europcar Gl. Kongevej,,2025-06-18 07:26:00,ED23411,,,,16.55000
False,Diesel,Europcar Gl. Kongevej,,2025-06-18 08:06:00,DL28264,,,,8.33000
False,Diesel,Europcar Gl. Kongevej,,2025-06-18 09:07:00,DD90175,,,,14.03000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-18 12:16:00,DM65760,,,,35.08000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-18 16:43:00,EC12775,,,,13.82000
False,Diesel,Europcar Gl. Kongevej,,2025-06-18 17:15:00,EA42134,,,,27.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-19 06:14:00,EA48476,,,,20.08000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-19 06:50:00,EJ20795,,,,43.10000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-19 06:57:00,EF20736,,,,13.83000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-19 07:00:00,EK36061,,,,32.33000
False,Diesel,Europcar Gl. Kongevej,,2025-06-19 07:24:00,EB52429,,,,12.52000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-19 08:05:00,DJ27820,,,,36.02000
False,Diesel,Europcar Gl. Kongevej,,2025-06-19 08:46:00,EJ56390,,,,31.76000
False,Diesel,Europcar Gl. Kongevej,,2025-06-19 12:03:00,EG68462,,,,5.40000
False,Diesel,Europcar Gl. Kongevej,,2025-06-19 13:02:00,DD52034,,,,3.65000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-19 14:32:00,DR7355,,,,34.92000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-19 16:52:00,EA42231,,,,40.04000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-19 17:03:00,EK10097,,,,20.73000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-19 17:12:00,HHI8235E,,,,26.40000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-20 06:04:00,EK29130,,,,24.56000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-20 06:08:00,DJ66608,,,,39.05000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-20 06:29:00,DM10980,,,,11.57000
False,Diesel,Europcar Gl. Kongevej,,2025-06-20 11:25:00,DS53866,,,,5.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-20 11:32:00,EA42171,,,,24.48000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-20 12:06:00,EK48244,,,,41.64000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-20 12:09:00,EK48241,,,,38.42000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-20 12:13:00,EK48242,,,,34.56000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-20 12:18:00,EK48245,,,,30.42000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-20 12:26:00,EK48243,,,,42.18000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-20 12:52:00,EC59150,,,,47.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-20 13:15:00,DA55698,,,,11.88000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-20 13:43:00,DT28447,,,,13.70000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-20 14:48:00,EC12779,,,,4.15000
False,Diesel,Europcar Gl. Kongevej,,2025-06-20 14:58:00,DX92899,,,,2.38000
False,Diesel,Europcar Gl. Kongevej,,2025-06-20 17:11:00,EB59113,,,,14.63000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-21 06:05:00,DS37559,,,,15.50000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-21 06:24:00,EJ50271,,,,5.38000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-21 07:04:00,DJ43487,,,,8.93000
False,Diesel,Europcar Gl. Kongevej,,2025-06-21 07:29:00,ED234101517,,,,24.16000
False,Diesel,Europcar Gl. Kongevej,,2025-06-21 07:34:00,EJ45674,,,,55.03000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-21 07:51:00,EK14336,,,,14.83000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-21 12:52:00,EG11419,,,,30.55000
False,Diesel,Europcar Gl. Kongevej,,2025-06-21 14:11:00,DD52029,,,,10.29000
False,Diesel,Europcar Gl. Kongevej,,2025-06-22 06:19:00,EJ27157,,,,19.94000
False,Diesel,Europcar Gl. Kongevej,,2025-06-22 06:35:00,DY57079,,,,11.37000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-22 07:01:00,DT92022,,,,41.44000
False,Diesel,Europcar Gl. Kongevej,,2025-06-22 07:46:00,EB52427,,,,29.65000
False,Diesel,Europcar Gl. Kongevej,,2025-06-22 07:56:00,DN21209,,,,23.02000
False,Diesel,Europcar Gl. Kongevej,,2025-06-22 08:02:00,DV31522,,,,35.35000
False,Diesel,Europcar Gl. Kongevej,,2025-06-22 08:16:00,DT38744,,,,36.41000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-22 08:35:00,EA85668,,,,5.48000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-22 09:16:00,J43159,,,,11.02000
False,Diesel,Europcar Gl. Kongevej,,2025-06-22 13:07:00,EG68462,,,,50.44000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-22 13:20:00,EJ50254,,,,4.27000
False,Diesel,Europcar Gl. Kongevej,,2025-06-22 13:44:00,HHWR8611,,,,9.94000
False,Diesel,Europcar Gl. Kongevej,,2025-06-23 05:09:00,EC89743,,,,10.14000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-23 06:02:00,EK36061,,,,2.97000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-23 06:04:00,DJ43487,,,,10.86000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-23 06:45:00,DP37311,,,,9.23000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-23 07:23:00,EB895052858,,,,15.68000
False,Diesel,Europcar Gl. Kongevej,,2025-06-23 07:55:00,EA42135,,,,4.12000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-23 08:24:00,DE45459,,,,1.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-23 08:29:00,DB34875,,,,15.73000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-23 10:18:00,EA42243,,,,7.16000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-23 10:23:00,DB17385,,,,37.19000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-23 10:52:00,K36061,,,,5.04000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-23 12:00:00,DP58822,,,,10.99000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-23 12:12:00,EK42147,,,,59.03000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-23 12:17:00,EA85670,,,,19.16000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-23 12:21:00,EK42137,,,,56.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-23 12:25:00,EK48250,,,,52.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-23 12:34:00,EK48246,,,,51.65000
False,Diesel,Europcar Gl. Kongevej,,2025-06-23 13:27:00,EJ27156,,,,4.63000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-23 14:44:00,DV17686,,,,43.01000
False,Diesel,Europcar Gl. Kongevej,,2025-06-23 17:10:00,EB65463,,,,62.35000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-23 17:15:00,EH92491,,,,3.16000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-24 06:40:00,EB15013,,,,30.81000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-24 07:03:00,EK50189,,,,51.47000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-24 07:09:00,EK50191,,,,52.23000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-24 07:14:00,EK50190,,,,52.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-24 07:18:00,EK50188,,,,51.01000
False,Diesel,Europcar Gl. Kongevej,,2025-06-24 07:24:00,EA61127,,,,55.10000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-24 07:47:00,EK48252,,,,51.10000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-24 08:14:00,EK48253,,,,14.23000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-24 08:16:00,EK48253,,,,37.59000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-24 08:46:00,EK48251,,,,50.26000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-24 09:10:00,EK48248,,,,53.38000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-24 10:12:00,EK48249,,,,51.98000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-24 10:34:00,EK48247,,,,52.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-24 11:17:00,DS37552,,,,31.06000
False,Diesel,Europcar Gl. Kongevej,,2025-06-24 11:40:00,DS53861,,,,21.28000
False,Diesel,Europcar Gl. Kongevej,,2025-06-24 12:16:00,DA61239,,,,7.25000
False,Diesel,Europcar Gl. Kongevej,,2025-06-24 12:39:00,DZ34980,,,,5.30000
False,Diesel,Europcar Gl. Kongevej,,2025-06-24 13:53:00,DX91567,,,,54.61000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-24 16:08:00,DT92008,,,,3.58000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-24 16:31:00,EK48246,,,,26.32000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-06-24 16:49:00,DJ66593,,,,7.89000
