Transaction Date/Time,Vehicle Number,Odometer,Product,Volume,Customer Price,Total Price
2025-06-14 10:58:00,EK24919,448.0,Benzin - Blyfri,6.73000,25.00000,168.25
2025-06-14 10:26:00,BZ14807,146835.0,Diesel,31.28000,25.00000,782.0
2025-06-14 08:31:00,EF20744,15857.0,Benzin - Blyfri,2.54000,25.00000,63.5
2025-06-14 08:20:00,EK29141,793.0,Benzin - Blyfri,21.81000,25.00000,545.25
2025-06-14 08:04:00,ED23412,5465.0,Diesel,20.09000,25.00000,502.25
2025-06-14 07:55:00,DY57079,24754.0,Diesel,4.47000,25.00000,111.75
2025-06-14 06:44:00,EH57501,11520.0,Benzin - Blyfri,34.79000,25.00000,869.75
2025-06-14 06:42:00,EH501,11520.0,Benzin - Blyfri,0.00000,25.00000,0.0
2025-06-14 06:30:00,EK36061,357.0,Benzin - Blyfri,17.21000,25.00000,430.25
2025-06-13 16:58:00,DH55450,54865.0,Benzin - Blyfri,16.53000,25.00000,413.25
2025-06-13 15:52:00,EB70224,19611.0,Benzin - Blyfri,5.08000,25.00000,127.0
2025-06-13 15:42:00,EJ16552,7082.0,Benzin - Blyfri,14.11000,25.00000,352.75
2025-06-13 15:31:00,EJ20778,6171.0,Benzin - Blyfri,43.99000,25.00000,1099.75
2025-06-13 14:51:00,DW69143,47544.0,Diesel,12.17000,25.00000,304.25
2025-06-13 14:14:00,EB89497,22052.0,Benzin - Blyfri,9.12000,25.00000,228.0
2025-06-13 14:00:00,EH82190,6460.0,Benzin - Blyfri,19.80000,25.00000,495.0
2025-06-13 13:06:00,DB30682,39414.0,Benzin - Blyfri,11.34000,25.00000,283.5
2025-06-13 11:52:00,DD52029,92470.0,Diesel,45.91000,25.00000,1147.75
2025-06-13 11:41:00,DA55683,86141.0,Diesel,6.00000,25.00000,150.0
2025-06-13 11:38:00,EK36102,7.0,Benzin - Blyfri,30.62000,25.00000,765.5
2025-06-13 11:33:00,EK36107,6.0,Benzin - Blyfri,26.85000,25.00000,671.25
2025-06-13 11:29:00,EK36110,6.0,Benzin - Blyfri,32.17000,25.00000,804.25
2025-06-13 11:26:00,EK36109,6.0,Benzin - Blyfri,26.18000,25.00000,654.5
2025-06-13 11:24:00,EK36109,6.0,Benzin - Blyfri,0.00000,25.00000,0.0
2025-06-13 11:22:00,EK36105,6.0,Benzin - Blyfri,30.58000,25.00000,764.5
2025-06-13 11:18:00,EK36103,5.0,Benzin - Blyfri,30.65000,25.00000,766.25
2025-06-13 11:15:00,EK36108,6.0,Benzin - Blyfri,26.79000,25.00000,669.75
2025-06-13 11:12:00,EK36104,6.0,Benzin - Blyfri,31.13000,25.00000,778.25
2025-06-13 11:02:00,DN10551,56732.0,Benzin - Blyfri,13.81000,25.00000,345.25
2025-06-13 10:55:00,DP37331,65102.0,Benzin - Blyfri,22.21000,25.00000,555.25
2025-06-13 10:26:00,EC42036,21687.0,Diesel,15.57000,25.00000,389.25
2025-06-13 10:23:00,DS53868,116868.0,Diesel,41.90000,25.00000,1047.5
2025-06-13 09:00:00,DL28264,61979.0,Diesel,17.04000,25.00000,426.0
2025-06-13 08:56:00,DV17686,27827.0,Benzin - Blyfri,22.02000,25.00000,550.5
2025-06-13 06:56:00,DV12160,45968.0,Diesel,7.68000,25.00000,192.0
2025-06-13 06:46:00,EK36092,46.0,Benzin - Blyfri,46.21000,25.00000,1155.25
2025-06-13 06:43:00,EC84112,11732.0,Benzin - Blyfri,19.00000,25.00000,475.0
2025-06-13 06:38:00,EJ16551,3076.0,Benzin - Blyfri,34.01000,25.00000,850.25
2025-06-13 06:33:00,EH57470,10102.0,Benzin - Blyfri,20.00000,25.00000,500.0
2025-06-13 06:28:00,EK29156,1211.0,Benzin - Blyfri,17.10000,25.00000,427.5
2025-06-13 06:24:00,EH82186,7283.0,Benzin - Blyfri,55.00000,25.00000,1375.0
2025-06-13 06:17:00,DJ66608,78199.0,Benzin - Blyfri,29.36000,25.00000,734.0
2025-06-13 06:12:00,EK36037,1751.0,Benzin - Blyfri,8.92000,25.00000,223.0
2025-06-13 06:07:00,EJ24750,6553.0,Benzin - Blyfri,11.04000,25.00000,276.0
2025-06-12 16:51:00,DV31552,37225.0,Diesel,26.38000,25.00000,659.5
2025-06-12 14:53:00,DN22863,48795.0,Diesel,13.21000,25.00000,330.25
2025-06-12 13:22:00,DV12152,65211.0,Diesel,6.47000,25.00000,161.75
2025-06-12 09:30:00,EB59108,40387.0,Diesel,21.80000,25.00000,545.0
2025-06-11 17:01:00,DL19804,81246.0,Diesel,6.06000,25.00000,151.5
2025-06-11 16:26:00,EJ27156,30.0,Diesel,54.38000,25.00000,1359.5
2025-06-11 16:16:00,DM32475,52764.0,Diesel,36.07000,25.00000,901.75
2025-06-11 16:02:00,157,29.0,Diesel,53.50000,25.00000,1337.5
2025-06-11 13:11:00,EK36063,9.0,Benzin - Blyfri,25.63000,25.00000,640.75
2025-06-11 12:57:00,EK36062,8.0,Benzin - Blyfri,50.01000,25.00000,1250.25
2025-06-11 12:52:00,EK36049,8.0,Benzin - Blyfri,38.51000,25.00000,962.75
2025-06-11 12:49:00,EK29167,6.0,Benzin - Blyfri,29.09000,25.00000,727.25
2025-06-11 12:06:00,EK36061,10.0,Benzin - Blyfri,49.29000,25.00000,1232.25
2025-06-11 11:08:00,EK36048,8.0,Benzin - Blyfri,36.50000,25.00000,912.5
2025-06-11 11:04:00,EK36050,6.0,Benzin - Blyfri,35.98000,25.00000,899.5
2025-06-11 11:00:00,EK36051,7.0,Benzin - Blyfri,36.76000,25.00000,919.0
2025-06-11 09:32:00,DD52029,91930.0,Diesel,4.13000,25.00000,103.25
2025-06-11 08:45:00,EK10083,3745.0,Benzin - Blyfri,28.80000,25.00000,720.0
2025-06-11 08:23:00,EK29160,983.0,Benzin - Blyfri,10.17000,25.00000,254.25
2025-06-11 07:55:00,DT28400,40378.0,Benzin - Blyfri,10.55000,25.00000,263.75
2025-06-11 07:53:00,DJ57375,80056.0,Diesel,17.41000,25.00000,435.25
2025-06-11 07:34:00,DV13012,42409.0,Benzin - Blyfri,10.07000,25.00000,251.75
2025-06-11 07:30:00,DJ66608,77467.0,Benzin - Blyfri,11.80000,25.00000,295.0
2025-06-11 07:28:00,DM32476,62605.0,Diesel,15.97000,25.00000,399.25
2025-06-11 06:25:00,DT26814,59166.0,Benzin - Blyfri,20.91000,25.00000,522.75
2025-06-11 05:53:00,EB52427,32663.0,Diesel,23.71000,25.00000,592.75
2025-06-10 17:34:00,EK36070,7.0,Benzin - Blyfri,30.11000,25.00000,752.75
2025-06-10 17:23:00,DJ66593,51971.0,Benzin - Blyfri,29.31000,25.00000,732.75
2025-06-10 17:19:00,EJ30988,4982.0,Benzin - Blyfri,24.05000,25.00000,601.25
2025-06-10 16:54:00,EK36064,7.0,Benzin - Blyfri,30.50000,25.00000,762.5
2025-06-10 16:50:00,EK36065,7.0,Benzin - Blyfri,30.27000,25.00000,756.75
2025-06-10 16:45:00,EK36066,7.0,Benzin - Blyfri,30.52000,25.00000,763.0
2025-06-10 16:42:00,EK36067,7.0,Benzin - Blyfri,30.76000,25.00000,769.0
2025-06-10 16:38:00,EK36068,7.0,Benzin - Blyfri,30.57000,25.00000,764.25
2025-06-10 16:34:00,EK36069,7.0,Benzin - Blyfri,23.25000,25.00000,581.25
2025-06-10 16:29:00,EK36071,4.0,Benzin - Blyfri,30.49000,25.00000,762.25
2025-06-10 16:09:00,EK10070,4487.0,Benzin - Blyfri,37.28000,25.00000,932.0
2025-06-10 16:07:00,EK10070,4487.0,Benzin - Blyfri,0.00000,25.00000,0.0
2025-06-10 15:13:00,EJ68055,1732.0,Benzin - Blyfri,8.03000,25.00000,200.75
2025-06-10 13:33:00,DB63218,69628.0,Diesel,44.46000,25.00000,1111.5
2025-06-10 13:28:00,EB83342,30680.0,Benzin - Blyfri,8.95000,25.00000,223.75
2025-06-10 11:42:00,DM24478,62786.0,Diesel,17.82000,25.00000,445.5
2025-06-10 10:47:00,DT28488,67196.0,Benzin - Blyfri,7.43000,25.00000,185.75
2025-06-10 10:03:00,DT38739,23473.0,Diesel,33.32000,25.00000,833.0
2025-06-10 09:13:00,EA42137,24982.0,Diesel,39.77000,25.00000,994.25
2025-06-10 07:02:00,EA45758,37117.0,Benzin - Blyfri,16.08000,25.00000,402.0
2025-06-10 06:08:00,EH57580,5336.0,Benzin - Blyfri,12.10000,25.00000,302.5
2025-06-10 06:03:00,DJ97112,55901.0,Benzin - Blyfri,13.12000,25.00000,328.0
2025-06-09 11:21:00,DH55450,54600.0,Benzin - Blyfri,4.52000,25.00000,113.0
2025-06-09 09:45:00,EB78749,23724.0,Benzin - Blyfri,2.16000,25.00000,54.0
2025-06-09 09:40:00,DM10985,68008.0,Benzin - Blyfri,32.93000,25.00000,823.25
2025-06-09 09:23:00,DE26209,82527.0,Diesel,34.64000,25.00000,866.0
2025-06-09 07:50:00,DT38744,40680.0,Diesel,57.92000,25.00000,1448.0
2025-06-09 07:34:00,EG66582,2686.0,Diesel,35.15000,25.00000,878.75
2025-06-09 07:12:00,EJ62552,2151.0,Benzin - Blyfri,8.04000,25.00000,201.0
2025-06-09 06:41:00,EK24926,156.0,Benzin - Blyfri,8.66000,25.00000,216.5
2025-06-09 06:31:00,EK24927,651.0,Benzin - Blyfri,11.46000,25.00000,286.5
2025-06-09 06:23:00,EB63601,28831.0,Benzin - Blyfri,20.06000,25.00000,501.5
2025-06-08 11:48:00,DP33461,54307.0,Benzin - Blyfri,22.50000,25.00000,562.5
2025-06-08 10:19:00,CG19786,113731.0,Diesel,28.71000,25.00000,717.75
2025-06-08 10:13:00,EK10103,1724.0,Benzin - Blyfri,22.01000,25.00000,550.25
2025-06-08 09:51:00,EB63573,33605.0,Diesel,22.77000,25.00000,569.25
2025-06-08 08:50:00,CG19785,112094.0,Diesel,45.81000,25.00000,1145.25
2025-06-08 08:40:00,DV54836,53975.0,Diesel,19.68000,25.00000,492.0
2025-06-08 08:26:00,EC63517,19938.0,Benzin - Blyfri,11.98000,25.00000,299.5
2025-06-08 08:18:00,EB52427,32474.0,Diesel,14.58000,25.00000,364.5
2025-06-08 07:23:00,DT32172,59280.0,Benzin - Blyfri,37.72000,25.00000,943.0
2025-06-08 06:52:00,DS53861,36678.0,Diesel,19.32000,25.00000,483.0
2025-06-07 13:20:00,EK10022,2145.0,Benzin - Blyfri,56.56000,25.00000,1414.0
2025-06-07 11:48:00,DV31522,36721.0,Diesel,41.75000,25.00000,1043.75
2025-06-07 08:04:00,EF91722,9026.0,Diesel,4.11000,25.00000,102.75
2025-06-07 07:46:00,EF91723,7526.0,Diesel,18.44000,25.00000,461.0
2025-06-07 07:16:00,EK29149,232.0,Benzin - Blyfri,17.65000,25.00000,441.25
2025-06-06 16:54:00,DE80373,101875.0,Diesel,8.27000,25.00000,206.75
2025-06-06 15:52:00,EC36383,24975.0,Benzin - Blyfri,10.01000,25.00000,250.25
2025-06-06 14:38:00,EK24922,2.0,Benzin - Blyfri,31.47000,25.00000,786.75
2025-06-06 14:25:00,EK24920,12.0,Benzin - Blyfri,32.17000,25.00000,804.25
2025-06-06 14:21:00,EK24919,9.0,Benzin - Blyfri,31.57000,25.00000,789.25
2025-06-06 14:15:00,EK24921,2.0,Benzin - Blyfri,30.89000,25.00000,772.25
2025-06-06 14:09:00,EK24918,2.0,Benzin - Blyfri,31.74000,25.00000,793.5
2025-06-06 14:05:00,EK24917,9.0,Benzin - Blyfri,31.31000,25.00000,782.75
2025-06-06 13:59:00,CY15795,73485.0,Diesel,6.49000,25.00000,162.25
2025-06-06 12:50:00,EK29132,8.0,Benzin - Blyfri,40.26000,25.00000,1006.5
2025-06-06 12:36:00,EJ45658,4551.0,Benzin - Blyfri,17.00000,25.00000,425.0
2025-06-06 12:33:00,EK24927,8.0,Benzin - Blyfri,41.80000,25.00000,1045.0
2025-06-06 12:23:00,DE26209,82054.0,Diesel,56.63000,25.00000,1415.75
2025-06-06 11:58:00,EK29128,6.0,Benzin - Blyfri,40.57000,25.00000,1014.25
2025-06-06 11:54:00,EF20738,10171.0,Benzin - Blyfri,19.46000,25.00000,486.5
2025-06-06 11:37:00,EK24923,6.0,Benzin - Blyfri,41.37000,25.00000,1034.25
2025-06-06 11:20:00,EK24926,8.0,Benzin - Blyfri,40.97000,25.00000,1024.25
2025-06-06 11:07:00,EK29126,10.0,Benzin - Blyfri,2.01000,25.00000,50.25
2025-06-06 11:03:00,EK29126,10.0,Benzin - Blyfri,42.00000,25.00000,1050.0
2025-06-06 10:43:00,EK24928,6.0,Benzin - Blyfri,41.19000,25.00000,1029.75
2025-06-06 10:28:00,EK29127,6.0,Benzin - Blyfri,40.28000,25.00000,1007.0
2025-06-06 10:13:00,EK29133,6.0,Benzin - Blyfri,40.56000,25.00000,1014.0
2025-06-06 09:59:00,EK24910,10.0,Benzin - Blyfri,49.31000,25.00000,1232.75
2025-06-06 09:43:00,EK29140,7.0,Benzin - Blyfri,40.80000,25.00000,1020.0
2025-06-06 09:24:00,EK29134,6.0,Benzin - Blyfri,41.11000,25.00000,1027.75
2025-06-06 09:11:00,EK24929,8.0,Benzin - Blyfri,40.93000,25.00000,1023.25
2025-06-06 08:47:00,EK24924,6.0,Benzin - Blyfri,41.56000,25.00000,1039.0
2025-06-06 08:26:00,EK24925,6.0,Benzin - Blyfri,40.70000,25.00000,1017.5
2025-06-06 07:20:00,DV31527,40632.0,Diesel,31.13000,25.00000,778.25
2025-06-06 07:08:00,DP61713,49268.0,Benzin - Blyfri,16.97000,25.00000,424.25
2025-06-06 06:49:00,EJ24743,5869.0,Diesel,30.33000,25.00000,758.25
2025-06-06 06:36:00,DE80373,101787.0,Diesel,4.91000,25.00000,122.75
2025-06-06 06:05:00,EJ20796,6499.0,Benzin - Blyfri,12.16000,25.00000,304.0
2025-06-05 16:57:00,EK29138,7.0,Benzin - Blyfri,41.09000,25.00000,1027.25
2025-06-05 16:40:00,EK29130,6.0,Benzin - Blyfri,41.17000,25.00000,1029.25
2025-06-05 16:38:00,EJ58264,603.0,Benzin - Blyfri,18.02000,25.00000,450.5
2025-06-05 16:13:00,EK24908,8.0,Benzin - Blyfri,37.50000,25.00000,937.5
2025-06-05 15:49:00,EK24907,7.0,Benzin - Blyfri,36.84000,25.00000,921.0
2025-06-05 15:32:00,EK24901,8.0,Benzin - Blyfri,26.94000,25.00000,673.5
2025-06-05 15:08:00,EK24904,8.0,Benzin - Blyfri,33.54000,25.00000,838.5
2025-06-05 14:49:00,EK24909,9.0,Benzin - Blyfri,50.07000,25.00000,1251.75
2025-06-05 14:31:00,EK29161,,Benzin - Blyfri,41.45000,25.00000,1036.25
2025-06-05 14:17:00,EK24900,8.0,Benzin - Blyfri,26.91000,25.00000,672.75
2025-06-05 13:54:00,EK24905,8.0,Benzin - Blyfri,33.37000,25.00000,834.25
2025-06-05 13:47:00,EK29131,7.0,Benzin - Blyfri,41.07000,25.00000,1026.75
2025-06-05 13:38:00,EJ24766,7264.0,Benzin - Blyfri,6.61000,25.00000,165.25
2025-06-05 13:12:00,EB63540,20932.0,Benzin - Blyfri,6.01000,25.00000,150.25
2025-06-05 13:10:00,EK29162,,Benzin - Blyfri,41.52000,25.00000,1038.0
2025-06-05 13:00:00,EK29156,,Benzin - Blyfri,41.25000,25.00000,1031.25
2025-06-05 12:49:00,EK29160,,Benzin - Blyfri,41.77000,25.00000,1044.25
2025-06-05 12:44:00,EK29129,6.0,Benzin - Blyfri,41.72000,25.00000,1043.0
2025-06-05 12:40:00,EK24906,10.0,Benzin - Blyfri,50.10000,25.00000,1252.5
2025-06-05 12:20:00,EK24903,8.0,Benzin - Blyfri,34.35000,25.00000,858.75
2025-06-05 11:55:00,EK24911,9.0,Benzin - Blyfri,51.49000,25.00000,1287.25
2025-06-05 11:32:00,EK29141,,Benzin - Blyfri,41.03000,25.00000,1025.75
2025-06-05 11:27:00,EK29164,2.0,Benzin - Blyfri,42.01000,25.00000,1050.25
2025-06-05 11:22:00,DE27012,53231.0,Diesel,13.01000,25.00000,325.25
2025-06-05 11:19:00,EK29158,,Benzin - Blyfri,41.01000,25.00000,1025.25
2025-06-05 11:06:00,EK24913,11.0,Benzin - Blyfri,49.95000,25.00000,1248.75
2025-06-05 10:55:00,EK29136,11.0,Benzin - Blyfri,42.01000,25.00000,1050.25
2025-06-05 10:48:00,EJ50262,3748.0,Benzin - Blyfri,12.00000,25.00000,300.0
2025-06-05 10:39:00,EK29135,6.0,Benzin - Blyfri,41.45000,25.00000,1036.25
2025-06-05 10:21:00,EK29139,6.0,Benzin - Blyfri,42.19000,25.00000,1054.75
2025-06-05 10:12:00,EK29137,6.0,Benzin - Blyfri,40.79000,25.00000,1019.75
2025-06-05 09:54:00,EK29148,,Benzin - Blyfri,42.95000,25.00000,1073.75
2025-06-05 09:49:00,EK29159,,Benzin - Blyfri,42.02000,25.00000,1050.5
2025-06-05 09:44:00,EK29153,,Benzin - Blyfri,41.67000,25.00000,1041.75
2025-06-05 09:36:00,DF70060,59360.0,Benzin - Blyfri,13.38000,25.00000,334.5
2025-06-05 09:15:00,CT70935,72095.0,Benzin - Blyfri,18.32000,25.00000,458.0
2025-06-05 08:56:00,EK24902,7.0,Benzin - Blyfri,20.99000,25.00000,524.75
2025-06-05 08:35:00,DV52968,49690.0,Diesel,4.05000,25.00000,101.25
2025-06-05 08:28:00,EK24914,8.0,Benzin - Blyfri,49.76000,25.00000,1244.0
2025-06-05 07:41:00,EK24912,7.0,Benzin - Blyfri,50.39000,25.00000,1259.75
2025-06-05 07:36:00,EK24915,8.0,Benzin - Blyfri,49.59000,25.00000,1239.75
2025-06-05 06:04:00,DJ39256,78673.0,Benzin - Blyfri,14.52000,25.00000,363.0
2025-06-04 17:06:00,EK29163,2.0,Benzin - Blyfri,41.01000,25.00000,1025.25
2025-06-04 17:02:00,EK29151,,Benzin - Blyfri,41.42000,25.00000,1035.5
2025-06-04 16:56:00,EK29143,,Benzin - Blyfri,42.51000,25.00000,1062.75
2025-06-04 16:50:00,EH57452,7562.0,Benzin - Blyfri,21.00000,25.00000,525.0
2025-06-04 16:06:00,EK29145,2.0,Benzin - Blyfri,41.26000,25.00000,1031.5
2025-06-04 16:02:00,EK29144,,Benzin - Blyfri,40.34000,25.00000,1008.5
2025-06-04 15:57:00,EA55623,18673.0,Benzin - Blyfri,7.49000,25.00000,187.25
2025-06-04 15:54:00,EK29149,,Benzin - Blyfri,41.63000,25.00000,1040.75
2025-06-04 15:51:00,EK29155,,Benzin - Blyfri,41.25000,25.00000,1031.25
2025-06-04 15:32:00,EE74047,4673.0,Benzin - Blyfri,11.00000,25.00000,275.0
2025-06-04 15:26:00,DL16825,75838.0,Benzin - Blyfri,2.73000,25.00000,68.25
2025-06-04 15:14:00,EK29152,,Benzin - Blyfri,41.00000,25.00000,1025.0
2025-06-04 15:05:00,EK29146,1.0,Benzin - Blyfri,42.28000,25.00000,1057.0
2025-06-04 14:57:00,0,29147.0,Benzin - Blyfri,41.09000,25.00000,1027.25
2025-06-04 14:33:00,EK29157,2.0,Benzin - Blyfri,41.59000,25.00000,1039.75
2025-06-04 14:31:00,EK29157,2.0,Benzin - Blyfri,0.00000,25.00000,0.0
2025-06-04 14:28:00,EK24899,822.0,Benzin - Blyfri,14.48000,25.00000,362.0
2025-06-04 14:24:00,EK29154,,Benzin - Blyfri,41.34000,25.00000,1033.5
2025-06-04 14:19:00,EK29142,,Benzin - Blyfri,41.15000,25.00000,1028.75
2025-06-04 14:14:00,EK29150,2.0,Benzin - Blyfri,41.51000,25.00000,1037.75
2025-06-04 10:13:00,EE74033,9106.0,Benzin - Blyfri,19.00000,25.00000,475.0
2025-06-04 09:03:00,EF91723,7333.0,Diesel,36.86000,25.00000,921.5
2025-06-04 08:55:00,EH92496,6875.0,Benzin - Blyfri,39.85000,25.00000,996.25
2025-06-04 08:42:00,DV17703,46692.0,Benzin - Blyfri,21.42000,25.00000,535.5
2025-06-04 08:08:00,DB17415,77925.0,Benzin - Blyfri,3.01000,25.00000,75.25
2025-06-04 07:31:00,EK10103,1105.0,Benzin - Blyfri,41.36000,25.00000,1034.0
2025-06-04 06:25:00,EJ50271,3384.0,Benzin - Blyfri,8.10000,25.00000,202.5
2025-06-03 16:36:00,EJ62517,3353.0,Benzin - Blyfri,25.75000,25.00000,643.75
2025-06-03 16:34:00,EJ62517,3353.0,Benzin - Blyfri,0.00000,25.00000,0.0
2025-06-03 15:20:00,EG66574,1169.0,Diesel,4.53000,25.00000,113.25
2025-06-03 15:05:00,DM32475,52111.0,Diesel,8.95000,25.00000,223.75
2025-06-03 14:16:00,EA55623,18500.0,Benzin - Blyfri,15.01000,25.00000,375.25
2025-06-03 11:57:00,DV41583,22398.0,Benzin - Blyfri,34.81000,25.00000,870.25
2025-06-03 08:45:00,DR78349,40142.0,Benzin - Blyfri,28.29000,25.00000,707.25
2025-06-03 06:04:00,EJ50271,2846.0,Benzin - Blyfri,7.72000,25.00000,193.0
2025-06-02 16:39:00,DT92036,37368.0,Diesel,27.13000,25.00000,678.25
2025-06-02 14:13:00,EJ13630,2735.0,Benzin - Blyfri,27.30000,25.00000,682.5
2025-06-02 12:45:00,EB70247,22133.0,Benzin - Blyfri,35.96000,25.00000,899.0
2025-06-02 09:47:00,DJ91852,61100.0,Benzin - Blyfri,11.48000,25.00000,287.0
2025-06-02 08:58:00,EB63601,28587.0,Benzin - Blyfri,21.84000,25.00000,546.0
2025-06-02 07:55:00,DT40979,62811.0,Benzin - Blyfri,28.83000,25.00000,720.75
2025-06-02 06:22:00,GQ728BG,60339.0,Diesel,17.52000,25.00000,438.0
2025-06-02 05:04:00,DY57079,23962.0,Diesel,8.60000,25.00000,215.0
2025-06-01 13:52:00,EJ56391,2659.0,Diesel,18.98000,25.00000,474.5
2025-06-01 11:26:00,EA93202,21121.0,Diesel,47.00000,25.00000,1175.0
2025-06-01 10:29:00,ED32517,13015.0,Benzin - Blyfri,6.45000,25.00000,161.25
2025-06-01 09:37:00,CT22982,122327.0,Diesel,36.52000,25.00000,913.0
2025-06-01 09:05:00,EJ24774,7622.0,Benzin - Blyfri,12.05000,25.00000,301.25
2025-06-01 07:59:00,DA55683,85962.0,Diesel,45.08000,25.00000,1127.0
2025-06-01 07:55:00,EF91727,14829.0,Diesel,41.12000,25.00000,1028.0
2025-06-01 06:43:00,EB78721,26952.0,Benzin - Blyfri,16.66000,25.00000,416.5
2025-06-01 06:40:00,EH57580,4060.0,Benzin - Blyfri,18.57000,25.00000,464.25
2025-05-31 14:08:00,EF20719,9563.0,Benzin - Blyfri,7.85000,25.00000,196.25
2025-05-31 13:24:00,DV54836,52419.0,Diesel,2.80000,25.00000,70.0
2025-05-31 13:15:00,EF91721,12733.0,Diesel,21.18000,25.00000,529.5
2025-05-31 12:56:00,DT26845,49571.0,Benzin - Blyfri,19.11000,25.00000,477.75
2025-05-31 11:29:00,DV52967,45327.0,Diesel,4.13000,25.00000,103.25
2025-05-31 09:56:00,EK21858,208.0,Benzin - Blyfri,10.18000,25.00000,254.5
2025-05-31 07:51:00,EG66574,454.0,Diesel,11.89000,25.00000,297.25
2025-05-31 07:45:00,DS53867,59843.0,Diesel,16.19000,25.00000,404.75
2025-05-31 07:38:00,EA57817,21414.0,Benzin - Blyfri,15.00000,25.00000,375.0
2025-05-31 07:29:00,EC57509,21766.0,Benzin - Blyfri,12.09000,25.00000,302.25
2025-05-31 07:02:00,DM48569,60465.0,Diesel,17.41000,25.00000,435.25
2025-05-30 17:09:00,EF91723,6872.0,Diesel,19.81000,25.00000,495.25
2025-05-30 13:47:00,DM11081,49847.0,Diesel,3.86000,25.00000,96.5
2025-05-30 12:58:00,DP92152,52166.0,Benzin - Blyfri,7.95000,25.00000,198.75
2025-05-30 12:43:00,EK21849,9.0,Benzin - Blyfri,49.82000,25.00000,1245.5
2025-05-30 12:22:00,EK21851,9.0,Benzin - Blyfri,50.23000,25.00000,1255.75
2025-05-30 11:53:00,EK21850,9.0,Benzin - Blyfri,48.85000,25.00000,1221.25
2025-05-30 11:25:00,EK21856,9.0,Benzin - Blyfri,49.94000,25.00000,1248.5
2025-05-30 11:23:00,EK21847,8.0,Benzin - Blyfri,50.75000,25.00000,1268.75
2025-05-30 11:16:00,EB91338,34218.0,Benzin - Blyfri,31.04000,25.00000,776.0
2025-05-30 11:09:00,ED32516,10954.0,Benzin - Blyfri,26.72000,25.00000,668.0
2025-05-30 10:59:00,EK21855,10.0,Benzin - Blyfri,50.21000,25.00000,1255.25
2025-05-30 10:56:00,EK21853,10.0,Benzin - Blyfri,50.22000,25.00000,1255.5
2025-05-30 10:29:00,EK21854,8.0,Benzin - Blyfri,50.87000,25.00000,1271.75
2025-05-30 10:26:00,EK21852,9.0,Benzin - Blyfri,50.27000,25.00000,1256.75
2025-05-30 10:11:00,EB70225,28910.0,Benzin - Blyfri,47.18000,25.00000,1179.5
2025-05-30 09:50:00,EK24899,9.0,Benzin - Blyfri,44.22000,25.00000,1105.5
2025-05-30 09:47:00,EK21848,8.0,Benzin - Blyfri,49.70000,25.00000,1242.5
2025-05-30 09:25:00,EK21860,9.0,Benzin - Blyfri,49.16000,25.00000,1229.0
2025-05-30 09:04:00,EK21857,8.0,Benzin - Blyfri,50.35000,25.00000,1258.75
2025-05-30 09:01:00,EK10083,1106.0,Benzin - Blyfri,9.29000,25.00000,232.25
2025-05-30 08:44:00,EK21858,11.0,Benzin - Blyfri,50.30000,25.00000,1257.5
2025-05-30 08:43:00,EK21858,11.0,Diesel,0.00000,25.00000,0.0
2025-05-30 08:41:00,EK21858,11.0,Benzin - Blyfri,0.00000,25.00000,0.0
2025-05-30 08:21:00,EC24445,11822.0,Diesel,8.03000,25.00000,200.75
2025-05-30 08:19:00,EC24445,11822.0,Diesel,0.00000,25.00000,0.0
2025-05-30 08:15:00,EC57519,18083.0,Benzin - Blyfri,28.11000,25.00000,702.75
2025-05-30 08:06:00,EK21859,9.0,Benzin - Blyfri,51.06000,25.00000,1276.5
2025-05-30 07:42:00,EF91721,12536.0,Diesel,46.86000,25.00000,1171.5
2025-05-30 07:32:00,EF91727,14335.0,Diesel,40.05000,25.00000,1001.25
2025-05-30 07:26:00,EH82154,3367.0,Benzin - Blyfri,9.14000,25.00000,228.5
2025-05-30 07:11:00,EG23991,2453.0,Benzin - Blyfri,10.01000,25.00000,250.25
2025-05-30 07:02:00,DJ40854,55101.0,Benzin - Blyfri,3.97000,25.00000,99.25
2025-05-30 06:48:00,DE53738,80283.0,Diesel,13.11000,25.00000,327.75
2025-05-30 06:05:00,EJ58235,2255.0,Benzin - Blyfri,6.49000,25.00000,162.25
2025-05-29 11:52:00,DM11081,49723.0,Diesel,30.49000,25.00000,762.25
2025-05-29 11:44:00,DM65746,55787.0,Benzin - Blyfri,21.94000,25.00000,548.5
2025-05-29 11:06:00,EF26816,7080.0,Diesel,39.01000,25.00000,975.25
2025-05-29 10:48:00,EB52427,32163.0,Diesel,12.37000,25.00000,309.25
2025-05-29 08:39:00,DT47828,38240.0,Benzin - Blyfri,22.55000,25.00000,563.75
2025-05-29 08:01:00,DT38710,29089.0,Benzin - Blyfri,21.01000,25.00000,525.25
2025-05-29 07:42:00,EK14347,109.0,Benzin - Blyfri,11.62000,25.00000,290.5
2025-05-29 07:30:00,DT88066,54042.0,Benzin - Blyfri,8.01000,25.00000,200.25
2025-05-29 07:27:00,DT88066,54042.0,Benzin - Blyfri,0.00000,25.00000,0.0
2025-05-29 07:13:00,EB52429,30255.0,Diesel,40.05000,25.00000,1001.25
2025-05-29 06:20:00,DB25977,86567.0,Diesel,1.51000,25.00000,37.75
2025-05-28 16:44:00,DV29960,50184.0,Benzin - Blyfri,4.25000,25.00000,106.25
